date,open,high,low,close,adj_close,volume
"Jun 19, 2019",,,,,,
"Jun 18, 2019","3,890.00","3,990.00","3,890.00","3,980.00","3,605.38","66,112,800"
"Jun 17, 2019","3,950.00","3,970.00","3,900.00","3,900.00","3,532.91","60,851,700"
"Jun 14, 2019","4,020.00","4,050.00","3,970.00","3,990.00","3,614.44","92,466,800"
"Jun 13, 2019","3,940.00","3,990.00","3,900.00","3,990.00","3,614.44","115,734,700"
"Jun 12, 2019","3,880.00","3,950.00","3,840.00","3,940.00","3,569.14","134,724,400"
"Jun 11, 2019","4,010.00","4,060.00","4,000.00","4,020.00","3,592.15","88,861,700"
"Jun 10, 2019","4,000.00","4,060.00","3,970.00","4,040.00","3,610.02","222,522,800"
"Jun 07, 2019","3,900.00","3,900.00","3,900.00","3,900.00","3,484.92",
"Jun 06, 2019","3,900.00","3,900.00","3,900.00","3,900.00","3,484.92",
"Jun 05, 2019","3,900.00","3,900.00","3,900.00","3,900.00","3,484.92",
"Jun 04, 2019","3,900.00","3,900.00","3,900.00","3,900.00","3,484.92",
"Jun 03, 2019","3,900.00","3,900.00","3,900.00","3,900.00","3,484.92",
"May 31, 2019","3,780.00","3,930.00","3,780.00","3,900.00","3,484.92","194,331,700"
"May 30, 2019","3,780.00","3,780.00","3,780.00","3,780.00","3,377.69",
"May 29, 2019","3,750.00","3,830.00","3,730.00","3,780.00","3,377.69","122,534,500"
"May 28, 2019","3,800.00","3,820.00","3,690.00","3,690.00","3,297.27","322,246,900"
"May 27, 2019","3,760.00","3,830.00","3,750.00","3,820.00","3,413.43","87,146,600"
"May 24, 2019","3,700.00","3,780.00","3,690.00","3,750.00","3,350.88","87,594,500"
"May 23, 2019","3,540.00","3,690.00","3,540.00","3,660.00","3,270.46","113,281,100"
"May 22, 2019","3,590.00","3,600.00","3,540.00","3,540.00","3,163.23","63,687,000"
"May 21, 2019","3,600.00","3,630.00","3,550.00","3,600.00","3,216.85","106,104,000"
"May 20, 2019","3,520.00","3,620.00","3,480.00","3,600.00","3,216.85","82,354,400"
"May 17, 2019","3,610.00","3,620.00","3,500.00","3,510.00","3,136.43","94,437,400"
"May 16, 2019","3,660.00","3,720.00","3,530.00","3,600.00","3,216.85","107,366,200"
"May 15, 2019","3,770.00","3,790.00","3,660.00","3,660.00","3,270.46","57,596,600"
"May 14, 2019","3,730.00","3,800.00","3,720.00","3,760.00","3,359.82","77,483,200"
"May 13, 2019","3,820.00","3,840.00","3,760.00","3,770.00","3,368.75","47,605,100"
"May 10, 2019","3,800.00","3,840.00","3,790.00","3,790.00","3,386.62","66,672,500"
"May 09, 2019","3,860.00","3,900.00","3,800.00","3,800.00","3,395.56","74,716,500"
"May 08, 2019","3,890.00","3,920.00","3,870.00","3,900.00","3,484.92","77,743,400"
"May 07, 2019","3,870.00","3,910.00","3,840.00","3,900.00","3,484.92","74,814,500"
"May 06, 2019","3,760.00","3,840.00","3,720.00","3,840.00","3,431.30","107,167,400"
"May 03, 2019","3,800.00","3,830.00","3,760.00","3,820.00","3,413.43","101,522,800"
"May 02, 2019","3,760.00","3,880.00","3,760.00","3,830.00","3,422.37","136,768,800"
"May 01, 2019","3,790.00","3,790.00","3,790.00","3,790.00","3,386.62",
"Apr 30, 2019","3,890.00","3,890.00","3,750.00","3,790.00","3,386.62","132,318,200"
"Apr 29, 2019","3,850.00","3,900.00","3,850.00","3,860.00","3,449.17","50,143,700"
"Apr 26, 2019","3,800.00","3,910.00","3,800.00","3,910.00","3,493.85","66,452,700"
"Apr 25, 2019","3,800.00","3,840.00","3,790.00","3,830.00","3,422.37","52,775,100"
"Apr 24, 2019","3,850.00","3,860.00","3,780.00","3,840.00","3,431.30","76,660,900"
"Apr 23, 2019","3,780.00","3,870.00","3,730.00","3,850.00","3,440.24","86,443,700"
"Apr 22, 2019","3,860.00","3,860.00","3,780.00","3,780.00","3,377.69","48,671,200"
"Apr 19, 2019","3,860.00","3,860.00","3,860.00","3,860.00","3,449.17",
"Apr 18, 2019","3,920.00","3,950.00","3,840.00","3,860.00","3,449.17","119,263,400"
"Apr 17, 2019","3,870.00","3,870.00","3,870.00","3,870.00","3,458.11",
"Apr 16, 2019","3,830.00","3,880.00","3,830.00","3,870.00","3,458.11","62,572,100"
"Apr 15, 2019","3,860.00","3,860.00","3,810.00","3,830.00","3,422.37","44,510,600"
"Apr 12, 2019","3,820.00","3,870.00","3,810.00","3,830.00","3,422.37","45,324,300"
"Apr 11, 2019","3,900.00","3,930.00","3,880.00","3,890.00","3,475.98","51,480,700"
"Apr 10, 2019","3,920.00","3,950.00","3,890.00","3,930.00","3,511.72","52,555,500"
"Apr 09, 2019","3,980.00","4,000.00","3,910.00","3,950.00","3,529.59","88,580,200"
"Apr 08, 2019","4,020.00","4,030.00","3,940.00","3,950.00","3,529.59","73,208,300"
"Apr 05, 2019","4,020.00","4,090.00","4,000.00","4,060.00","3,627.89","66,832,600"
"Apr 04, 2019","3,980.00","4,040.00","3,950.00","4,030.00","3,601.08","96,122,100"
"Apr 03, 2019","3,930.00","3,930.00","3,930.00","3,930.00","3,511.72",
"Apr 02, 2019","3,910.00","3,950.00","3,910.00","3,930.00","3,511.72","35,443,400"
"Apr 01, 2019","3,950.00","3,960.00","3,900.00","3,930.00","3,511.72","28,246,400"
"Mar 29, 2019","3,880.00","3,970.00","3,880.00","3,960.00","3,538.53","82,231,400"
"Mar 28, 2019","3,820.00","3,890.00","3,810.00","3,880.00","3,467.05","55,847,200"
"Mar 27, 2019","3,840.00","3,840.00","3,810.00","3,820.00","3,413.43","35,521,900"
"Mar 26, 2019","3,780.00","3,820.00","3,780.00","3,820.00","3,413.43","23,049,100"
"Mar 25, 2019","3,730.00","3,790.00","3,720.00","3,790.00","3,386.62","49,162,900"
"Mar 22, 2019","3,800.00","3,820.00","3,790.00","3,800.00","3,395.56","26,772,900"
"Mar 21, 2019","3,800.00","3,810.00","3,780.00","3,790.00","3,386.62","36,527,500"
"Mar 20, 2019","3,810.00","3,820.00","3,750.00","3,760.00","3,359.82","42,784,600"
"Mar 19, 2019","3,800.00","3,820.00","3,770.00","3,780.00","3,377.69","33,156,500"
"Mar 18, 2019","3,770.00","3,820.00","3,760.00","3,820.00","3,413.43","44,322,600"
"Mar 15, 2019","3,720.00","3,760.00","3,710.00","3,750.00","3,350.88","68,778,100"
"Mar 14, 2019","3,720.00","3,760.00","3,710.00","3,740.00","3,341.95","62,094,100"
"Mar 13, 2019","3,730.00","3,770.00","3,710.00","3,720.00","3,324.07","45,607,600"
"Mar 12, 2019","3,800.00","3,820.00","3,730.00","3,760.00","3,359.82","43,343,700"
"Mar 11, 2019","3,780.00","3,820.00","3,760.00","3,800.00","3,395.56","43,971,600"
"Mar 08, 2019","3,810.00","3,820.00","3,740.00","3,740.00","3,341.95","105,963,500"
"Mar 07, 2019","3,820.00","3,820.00","3,820.00","3,820.00","3,413.43",
"Mar 06, 2019","3,860.00","3,880.00","3,820.00","3,820.00","3,413.43","69,927,600"
"Mar 05, 2019","3,890.00","3,890.00","3,820.00","3,870.00","3,458.11","41,171,000"
"Mar 04, 2019","3,910.00","3,910.00","3,850.00","3,850.00","3,440.24","32,250,500"
"Mar 01, 2019","3,890.00","3,920.00","3,880.00","3,910.00","3,493.85","49,810,100"
"Feb 28, 2019","3,880.00","3,900.00","3,840.00","3,860.00","3,449.17","161,156,000"
"Feb 27, 2019","3,900.00","3,940.00","3,890.00","3,910.00","3,493.85","48,788,200"
"Feb 26, 2019","3,920.00","3,930.00","3,880.00","3,930.00","3,511.72","49,657,300"
"Feb 25, 2019","3,900.00","3,920.00","3,850.00","3,910.00","3,493.85","53,792,400"
"Feb 22, 2019","3,870.00","3,870.00","3,820.00","3,840.00","3,431.30","61,392,700"
"Feb 21, 2019","3,870.00","3,890.00","3,860.00","3,870.00","3,458.11","48,031,100"
"Feb 20, 2019","3,940.00","3,940.00","3,830.00","3,870.00","3,458.11","87,933,000"
"Feb 19, 2019","3,930.00","3,940.00","3,900.00","3,920.00","3,502.79","82,962,700"
"Feb 18, 2019","3,830.00","3,920.00","3,830.00","3,900.00","3,484.92","80,275,800"
"Feb 15, 2019","3,770.00","3,800.00","3,730.00","3,790.00","3,386.62","67,812,600"
"Feb 14, 2019","3,790.00","3,810.00","3,740.00","3,740.00","3,341.95","76,939,400"
"Feb 13, 2019","3,840.00","3,850.00","3,780.00","3,790.00","3,386.62","113,161,100"
"Feb 12, 2019","3,900.00","3,910.00","3,800.00","3,820.00","3,413.43","92,427,800"
"Feb 11, 2019","3,870.00","3,940.00","3,860.00","3,930.00","3,511.72","88,628,900"
"Feb 08, 2019","3,810.00","3,850.00","3,810.00","3,850.00","3,440.24","32,131,700"
"Feb 07, 2019","3,890.00","3,890.00","3,830.00","3,860.00","3,449.17","39,141,500"
"Feb 06, 2019","3,820.00","3,870.00","3,820.00","3,860.00","3,449.17","72,180,200"
"Feb 05, 2019","3,780.00","3,780.00","3,780.00","3,780.00","3,377.69",
"Feb 04, 2019","3,890.00","3,890.00","3,780.00","3,780.00","3,377.69","70,070,500"
"Feb 01, 2019","3,910.00","3,930.00","3,830.00","3,870.00","3,458.11","79,588,900"
"Jan 31, 2019","3,900.00","3,920.00","3,870.00","3,900.00","3,484.92","110,953,700"
"Jan 30, 2019","3,850.00","3,890.00","3,830.00","3,860.00","3,449.17","85,903,100"
"Jan 29, 2019","3,780.00","3,850.00","3,780.00","3,840.00","3,431.30","118,131,200"
"Jan 28, 2019","3,880.00","3,890.00","3,730.00","3,780.00","3,377.69","168,983,100"
"Jan 25, 2019","3,880.00","3,930.00","3,840.00","3,880.00","3,467.05","75,844,000"
"Jan 24, 2019","3,900.00","3,910.00","3,830.00","3,860.00","3,449.17","118,836,500"
"Jan 23, 2019","3,950.00","3,980.00","3,920.00","3,920.00","3,502.79","72,518,500"
"Jan 22, 2019","4,000.00","4,010.00","3,930.00","4,000.00","3,574.27","95,420,500"
"Jan 21, 2019","4,040.00","4,050.00","4,020.00","4,030.00","3,601.08","83,317,600"
"Jan 18, 2019","4,010.00","4,020.00","3,970.00","4,020.00","3,592.15","76,350,400"
"Jan 17, 2019","3,970.00","3,990.00","3,960.00","3,990.00","3,565.34","78,766,100"
"Jan 16, 2019","3,940.00","4,000.00","3,920.00","3,990.00","3,565.34","139,056,700"
"Jan 15, 2019","3,860.00","3,930.00","3,850.00","3,930.00","3,511.72","83,464,900"
"Jan 14, 2019","3,810.00","3,850.00","3,790.00","3,850.00","3,440.24","68,487,000"
"Jan 11, 2019","3,820.00","3,860.00","3,800.00","3,860.00","3,449.17","116,753,700"
"Jan 10, 2019","3,760.00","3,800.00","3,740.00","3,800.00","3,395.56","126,396,700"
"Jan 09, 2019","3,820.00","3,830.00","3,730.00","3,730.00","3,333.01","98,529,400"
"Jan 08, 2019","3,770.00","3,800.00","3,750.00","3,800.00","3,395.56","67,963,700"
"Jan 07, 2019","3,760.00","3,790.00","3,750.00","3,770.00","3,368.75","83,678,100"
"Jan 04, 2019","3,690.00","3,740.00","3,690.00","3,710.00","3,315.14","73,936,900"
"Jan 03, 2019","3,710.00","3,770.00","3,690.00","3,740.00","3,341.95","83,842,400"
"Jan 02, 2019","3,750.00","3,760.00","3,700.00","3,730.00","3,333.01","31,355,300"
"Jan 01, 2019","3,750.00","3,750.00","3,750.00","3,750.00","3,350.88",
"Dec 31, 2018","3,750.00","3,750.00","3,750.00","3,750.00","3,350.88",
"Dec 28, 2018","3,770.00","3,780.00","3,750.00","3,750.00","3,350.88","48,224,400"
"Dec 27, 2018","3,780.00","3,790.00","3,730.00","3,750.00","3,350.88","49,980,900"
"Dec 26, 2018","3,730.00","3,750.00","3,700.00","3,730.00","3,333.01","50,416,400"
"Dec 25, 2018","3,760.00","3,760.00","3,760.00","3,760.00","3,359.82",
"Dec 24, 2018","3,760.00","3,760.00","3,760.00","3,760.00","3,359.82",
"Dec 21, 2018","3,700.00","3,770.00","3,700.00","3,760.00","3,359.82","114,752,300"
"Dec 20, 2018","3,810.00","3,810.00","3,720.00","3,740.00","3,341.95","100,129,200"
"Dec 19, 2018","3,740.00","3,810.00","3,740.00","3,810.00","3,404.50","81,542,500"
"Dec 18, 2018","3,700.00","3,740.00","3,680.00","3,740.00","3,341.95","79,833,100"
"Dec 17, 2018","3,740.00","3,770.00","3,710.00","3,710.00","3,315.14","86,251,600"
"Dec 14, 2018","3,800.00","3,840.00","3,730.00","3,730.00","3,333.01","139,547,100"
"Dec 13, 2018","3,680.00","3,780.00","3,660.00","3,750.00","3,350.88","118,965,900"
"Dec 12, 2018","3,660.00","3,670.00","3,620.00","3,650.00","3,261.52","87,333,000"
"Dec 11, 2018","3,640.00","3,670.00","3,610.00","3,620.00","3,234.72","88,050,700"
"Dec 10, 2018","3,650.00","3,720.00","3,610.00","3,680.00","3,288.33","70,093,700"
"Dec 07, 2018","3,700.00","3,710.00","3,660.00","3,670.00","3,279.40","92,902,000"
"Dec 06, 2018","3,740.00","3,770.00","3,700.00","3,710.00","3,315.14","62,164,100"
"Dec 05, 2018","3,740.00","3,800.00","3,730.00","3,770.00","3,368.75","58,424,400"
"Dec 04, 2018","3,720.00","3,780.00","3,720.00","3,780.00","3,377.69","121,586,400"
"Dec 03, 2018","3,740.00","3,770.00","3,700.00","3,700.00","3,306.20","106,891,000"
"Nov 30, 2018","3,760.00","3,780.00","3,680.00","3,680.00","3,288.33","151,545,800"
"Nov 29, 2018","3,770.00","3,810.00","3,710.00","3,740.00","3,341.95","120,921,500"
"Nov 28, 2018","3,890.00","3,900.00","3,710.00","3,720.00","3,324.07","195,860,500"
"Nov 27, 2018","3,940.00","3,950.00","3,850.00","3,880.00","3,467.05","116,422,400"
"Nov 26, 2018","3,980.00","4,000.00","3,950.00","3,990.00","3,565.34","43,879,100"
"Nov 23, 2018","3,980.00","4,000.00","3,950.00","3,990.00","3,565.34","35,499,400"
"Nov 22, 2018","3,910.00","3,990.00","3,910.00","3,980.00","3,556.40","52,279,900"
"Nov 21, 2018","3,860.00","3,960.00","3,850.00","3,960.00","3,538.53","97,525,800"
"Nov 20, 2018","3,950.00","3,950.00","3,950.00","3,950.00","3,529.59",
"Nov 19, 2018","4,050.00","4,050.00","3,930.00","3,950.00","3,529.59","72,785,900"
"Nov 16, 2018","3,930.00","4,110.00","3,920.00","4,050.00","3,618.95","128,595,600"
"Nov 15, 2018","3,800.00","3,940.00","3,790.00","3,910.00","3,493.85","71,440,400"
"Nov 14, 2018","3,860.00","3,880.00","3,750.00","3,750.00","3,350.88","72,968,500"
"Nov 13, 2018","3,810.00","3,850.00","3,750.00","3,830.00","3,422.37","89,819,400"
"Nov 12, 2018","3,890.00","3,950.00","3,860.00","3,860.00","3,449.17","57,256,000"
"Nov 09, 2018","3,960.00","3,960.00","3,920.00","3,920.00","3,502.79","45,243,300"
"Nov 08, 2018","3,970.00","4,000.00","3,920.00","4,000.00","3,574.27","74,004,300"
"Nov 07, 2018","3,900.00","3,950.00","3,870.00","3,950.00","3,529.59","98,350,100"
"Nov 06, 2018","3,930.00","3,930.00","3,820.00","3,890.00","3,475.98","58,088,000"
"Nov 05, 2018","3,850.00","3,910.00","3,850.00","3,890.00","3,475.98","60,121,700"
"Nov 02, 2018","3,900.00","3,940.00","3,880.00","3,940.00","3,520.66","98,072,700"
"Nov 01, 2018","3,850.00","3,880.00","3,810.00","3,880.00","3,467.05","69,586,900"
"Oct 31, 2018","3,850.00","3,870.00","3,730.00","3,850.00","3,440.24","140,351,400"
"Oct 30, 2018","3,640.00","3,850.00","3,630.00","3,800.00","3,395.56","158,933,000"
"Oct 29, 2018","3,630.00","3,660.00","3,580.00","3,660.00","3,270.46","54,304,000"
"Oct 26, 2018","3,580.00","3,660.00","3,580.00","3,630.00","3,243.65","100,554,100"
"Oct 25, 2018","3,490.00","3,580.00","3,460.00","3,550.00","3,172.17","120,108,900"
"Oct 24, 2018","3,700.00","3,710.00","3,520.00","3,520.00","3,145.36","117,672,200"
"Oct 23, 2018","3,800.00","3,800.00","3,670.00","3,700.00","3,306.20","53,266,800"
"Oct 22, 2018","3,730.00","3,830.00","3,730.00","3,800.00","3,395.56","57,680,500"
"Oct 19, 2018","3,700.00","3,770.00","3,690.00","3,730.00","3,333.01","140,162,100"
"Oct 18, 2018","3,840.00","3,880.00","3,720.00","3,760.00","3,359.82","102,322,600"
"Oct 17, 2018","3,800.00","3,910.00","3,800.00","3,900.00","3,484.92","122,953,700"
"Oct 16, 2018","3,680.00","3,780.00","3,680.00","3,780.00","3,377.69","98,103,600"
"Oct 15, 2018","3,700.00","3,750.00","3,650.00","3,660.00","3,270.46","68,466,400"
"Oct 12, 2018","3,630.00","3,700.00","3,620.00","3,680.00","3,288.33","87,991,200"
"Oct 11, 2018","3,500.00","3,640.00","3,480.00","3,570.00","3,190.04","114,418,300"
"Oct 10, 2018","3,640.00","3,640.00","3,560.00","3,600.00","3,216.85","31,937,500"
"Oct 09, 2018","3,530.00","3,620.00","3,520.00","3,590.00","3,207.91","58,708,100"
"Oct 08, 2018","3,500.00","3,530.00","3,470.00","3,520.00","3,145.36","71,886,100"
"Oct 05, 2018","3,540.00","3,600.00","3,530.00","3,530.00","3,154.30","59,270,300"
"Oct 04, 2018","3,570.00","3,600.00","3,510.00","3,600.00","3,216.85","82,550,500"
"Oct 03, 2018","3,570.00","3,640.00","3,570.00","3,600.00","3,216.85","46,611,900"
"Oct 02, 2018","3,640.00","3,670.00","3,580.00","3,620.00","3,234.72","61,393,800"
"Oct 01, 2018","3,610.00","3,690.00","3,610.00","3,670.00","3,279.40","45,504,900"
"Sep 28, 2018","3,600.00","3,670.00","3,600.00","3,640.00","3,252.59","116,695,900"
"Sep 27, 2018","3,580.00","3,590.00","3,550.00","3,580.00","3,198.97","49,549,400"
"Sep 26, 2018","3,550.00","3,590.00","3,540.00","3,540.00","3,163.23","51,055,900"
"Sep 25, 2018","3,540.00","3,560.00","3,520.00","3,560.00","3,181.10","25,350,200"
"Sep 24, 2018","3,590.00","3,600.00","3,510.00","3,540.00","3,163.23","48,101,000"
"Sep 21, 2018","3,630.00","3,630.00","3,550.00","3,600.00","3,216.85","98,577,800"
"Sep 20, 2018","3,590.00","3,640.00","3,570.00","3,600.00","3,216.85","80,194,400"
"Sep 19, 2018","3,580.00","3,610.00","3,540.00","3,550.00","3,172.17","88,139,600"
"Sep 18, 2018","3,470.00","3,590.00","3,440.00","3,570.00","3,190.04","132,571,400"
"Sep 17, 2018","3,550.00","3,570.00","3,430.00","3,470.00","3,100.68","95,431,800"
"Sep 14, 2018","3,470.00","3,600.00","3,470.00","3,590.00","3,207.91","156,541,000"
"Sep 13, 2018","3,370.00","3,470.00","3,370.00","3,450.00","3,082.81","115,198,100"
"Sep 12, 2018","3,380.00","3,390.00","3,310.00","3,320.00","2,966.65","81,217,700"
"Sep 11, 2018","3,380.00","3,380.00","3,380.00","3,380.00","3,020.26",
"Sep 10, 2018","3,380.00","3,400.00","3,350.00","3,380.00","3,020.26","48,741,600"
"Sep 07, 2018","3,360.00","3,390.00","3,320.00","3,390.00","3,029.20","99,447,200"
"Sep 06, 2018","3,250.00","3,380.00","3,250.00","3,360.00","3,002.39","172,294,300"
"Sep 05, 2018","3,400.00","3,400.00","3,250.00","3,270.00","2,921.97","183,864,900"
"Sep 04, 2018","3,500.00","3,510.00","3,410.00","3,420.00","3,056.00","77,620,800"
"Sep 03, 2018","3,520.00","3,550.00","3,480.00","3,490.00","3,118.55","46,014,400"
"Aug 31, 2018","3,500.00","3,520.00","3,460.00","3,490.00","3,118.55","109,920,300"
"Aug 30, 2018","3,580.00","3,590.00","3,510.00","3,510.00","3,136.43","80,352,300"
"Aug 29, 2018","3,560.00","3,610.00","3,520.00","3,580.00","3,198.97","126,710,100"
"Aug 28, 2018","3,480.00","3,600.00","3,480.00","3,580.00","3,198.97","224,122,500"
"Aug 27, 2018","3,330.00","3,480.00","3,310.00","3,460.00","3,091.75","142,917,000"
"Aug 24, 2018","3,290.00","3,340.00","3,270.00","3,290.00","2,939.84","103,476,200"
"Aug 23, 2018","3,390.00","3,390.00","3,290.00","3,300.00","2,948.78","209,401,300"
"Aug 22, 2018","3,350.00","3,350.00","3,350.00","3,350.00","2,993.45",
"Aug 21, 2018","3,400.00","3,440.00","3,350.00","3,350.00","2,993.45","126,746,000"
"Aug 20, 2018","3,420.00","3,450.00","3,370.00","3,390.00","3,029.20","163,133,800"
"Aug 17, 2018","3,350.00","3,350.00","3,350.00","3,350.00","2,993.45",
"Aug 16, 2018","3,390.00","3,430.00","3,350.00","3,350.00","2,993.45","112,653,900"
"Aug 15, 2018","3,350.00","3,450.00","3,310.00","3,430.00","3,064.94","95,526,000"
"Aug 14, 2018","3,360.00","3,440.00","3,330.00","3,350.00","2,993.45","108,189,200"
"Aug 13, 2018","3,440.00","3,450.00","3,360.00","3,370.00","3,011.33","106,124,800"
"Aug 10, 2018","3,510.00","3,540.00","3,480.00","3,500.00","3,127.49","79,851,700"
"Aug 09, 2018","3,520.00","3,550.00","3,490.00","3,490.00","3,118.55","110,452,900"
"Aug 08, 2018","3,600.00","3,600.00","3,520.00","3,550.00","3,172.17","109,077,400"
"Aug 07, 2018","3,650.00","3,670.00","3,570.00","3,580.00","3,198.97","111,024,900"
"Aug 06, 2018","3,480.00","3,670.00","3,480.00","3,650.00","3,261.52","231,846,400"
"Aug 03, 2018","3,480.00","3,490.00","3,430.00","3,460.00","3,091.75","224,005,400"
"Aug 02, 2018","3,550.00","3,590.00","3,450.00","3,500.00","3,127.49","171,276,100"
"Aug 01, 2018","3,570.00","3,600.00","3,500.00","3,550.00","3,172.17","190,720,900"
"Jul 31, 2018","3,830.00","3,830.00","3,550.00","3,570.00","3,190.04","339,081,700"
"Jul 30, 2018","3,890.00","3,950.00","3,890.00","3,910.00","3,493.85","49,045,100"
"Jul 27, 2018","3,910.00","3,950.00","3,890.00","3,940.00","3,520.66","52,506,800"
"Jul 26, 2018","3,920.00","3,940.00","3,890.00","3,930.00","3,511.72","55,761,900"
"Jul 25, 2018","4,060.00","4,060.00","3,900.00","3,900.00","3,484.92","55,617,500"
"Jul 24, 2018","4,090.00","4,090.00","4,030.00","4,030.00","3,601.08","64,353,800"
"Jul 23, 2018","4,030.00","4,090.00","4,010.00","4,060.00","3,627.89","74,605,900"
"Jul 20, 2018","3,900.00","3,990.00","3,890.00","3,990.00","3,565.34","66,456,000"
"Jul 19, 2018","4,000.00","4,000.00","3,910.00","3,910.00","3,493.85","65,340,900"
"Jul 18, 2018","3,910.00","4,030.00","3,890.00","4,010.00","3,583.21","75,157,800"
"Jul 17, 2018","3,970.00","3,970.00","3,890.00","3,940.00","3,520.66","53,740,400"
"Jul 16, 2018","3,970.00","4,030.00","3,860.00","3,940.00","3,520.66","66,229,700"
"Jul 13, 2018","4,080.00","4,100.00","3,970.00","4,020.00","3,592.15","120,852,800"
"Jul 12, 2018","4,050.00","4,110.00","4,040.00","4,100.00","3,663.63","114,531,700"
"Jul 11, 2018","4,000.00","4,080.00","3,960.00","4,060.00","3,627.89","144,055,300"
"Jul 10, 2018","3,990.00","4,050.00","3,960.00","4,030.00","3,601.08","118,127,300"
"Jul 09, 2018","3,900.00","4,000.00","3,880.00","3,980.00","3,556.40","68,798,500"
"Jul 06, 2018","3,850.00","3,890.00","3,830.00","3,860.00","3,449.17","67,655,200"
"Jul 05, 2018","3,800.00","3,830.00","3,760.00","3,830.00","3,422.37","59,717,900"
"Jul 04, 2018","3,700.00","3,810.00","3,630.00","3,760.00","3,359.82","54,884,500"
"Jul 03, 2018","3,740.00","3,740.00","3,670.00","3,700.00","3,306.20","79,439,500"
"Jul 02, 2018","3,800.00","3,800.00","3,710.00","3,750.00","3,350.88","55,810,800"
"Jun 29, 2018","3,650.00","3,750.00","3,640.00","3,750.00","3,350.88","79,116,600"
"Jun 28, 2018","3,700.00","3,720.00","3,660.00","3,660.00","3,270.46","133,779,300"
"Jun 27, 2018","3,690.00","3,780.00","3,690.00","3,710.00","3,315.14","106,616,500"
"Jun 26, 2018","3,600.00","3,700.00","3,600.00","3,690.00","3,297.27","91,252,300"
"Jun 25, 2018","3,630.00","3,690.00","3,600.00","3,660.00","3,270.46","97,826,600"
"Jun 22, 2018","3,610.00","3,630.00","3,540.00","3,580.00","3,198.97","121,490,900"
"Jun 21, 2018","3,650.00","3,700.00","3,610.00","3,610.00","3,225.78","123,848,500"
"Jun 20, 2018","3,540.00","3,710.00","3,510.00","3,710.00","3,315.14","295,386,100"
"Jun 19, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 18, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 15, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 14, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 13, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 12, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 11, 2018","3,610.00","3,610.00","3,610.00","3,610.00","3,225.78",
"Jun 08, 2018","3,710.00","3,730.00","3,600.00","3,610.00","3,225.78","260,396,300"
"Jun 07, 2018","3,800.00","3,830.00","3,770.00","3,770.00","3,368.75","122,724,300"
"Jun 06, 2018","3,790.00","3,830.00","3,760.00","3,790.00","3,386.62","143,554,900"
"Jun 05, 2018","3,680.00","3,860.00","3,660.00","3,830.00","3,422.37","181,376,800"
"Jun 04, 2018","3,540.00","3,660.00","3,530.00","3,640.00","3,252.59","141,754,800"
"Jun 01, 2018","3,520.00","3,520.00","3,520.00","3,520.00","3,145.36",
"May 31, 2018","3,600.00","3,610.00","3,500.00","3,520.00","3,145.36","255,204,300"
"May 30, 2018","3,600.00","3,730.00","3,590.00","3,600.00","3,216.85","148,933,500"
"May 29, 2018","3,690.00","3,690.00","3,690.00","3,690.00","3,297.27",
"May 28, 2018","3,580.00","3,700.00","3,560.00","3,690.00","3,297.27","90,299,200"
"May 25, 2018","3,540.00","3,590.00","3,530.00","3,560.00","3,181.10","66,374,400"
"May 24, 2018","3,480.00","3,590.00","3,480.00","3,560.00","3,181.10","84,178,300"
"May 23, 2018","3,460.00","3,530.00","3,450.00","3,470.00","3,100.68","110,630,200"
"May 22, 2018","3,420.00","3,500.00","3,420.00","3,470.00","3,100.68","78,667,200"
"May 21, 2018","3,490.00","3,490.00","3,410.00","3,420.00","3,056.00","57,210,900"
"May 18, 2018","3,520.00","3,530.00","3,400.00","3,490.00","3,118.55","75,748,600"
"May 17, 2018","3,510.00","3,610.00","3,490.00","3,490.00","3,118.55","179,026,500"
"May 16, 2018","3,280.00","3,530.00","3,250.00","3,480.00","3,109.62","205,406,800"
"May 15, 2018","3,520.00","3,530.00","3,350.00","3,370.00","3,011.33","230,994,800"
"May 14, 2018","3,560.00","3,610.00","3,500.00","3,540.00","3,163.23","161,018,200"
"May 11, 2018","3,700.00","3,750.00","3,620.00","3,630.00","3,243.65","120,995,700"
"May 10, 2018","3,700.00","3,700.00","3,700.00","3,700.00","3,306.20",
"May 09, 2018","3,600.00","3,780.00","3,530.00","3,700.00","3,306.20","149,687,500"
"May 08, 2018","3,650.00","3,670.00","3,570.00","3,620.00","3,234.72","107,379,900"
"May 07, 2018","3,750.00","3,820.00","3,730.00","3,800.00","3,365.60","97,351,600"
"May 04, 2018","3,700.00","3,750.00","3,650.00","3,730.00","3,303.60","80,894,300"
"May 03, 2018","3,850.00","3,860.00","3,740.00","3,740.00","3,312.46","91,601,300"
"May 02, 2018","3,810.00","3,880.00","3,780.00","3,870.00","3,427.59","118,872,100"
"May 01, 2018","3,830.00","3,830.00","3,830.00","3,830.00","3,392.17",
